HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8481.80.10.60","5","Gate type","[""No."",""kg""]","","","","",""
"8481.80.10.70","5","Globe type","[""No."",""kg""]","","","","",""
"8481.80.10.75","5","Plug type","[""No."",""kg""]","","","","",""
"8481.80.10.85","5","Ball type","[""No."",""kg""]","","","","",""
"8481.80.10.90","5","Butterfly type","[""No."",""kg""]","","","","",""
"8481.80.10.95","5","Other","[""No."",""kg""]","","","","",""
"8481.80.30","3","Of iron or steel","","5.6%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)2.8% (JP)","45%","",""
"","4","Of iron:","","","","","",""
"8481.80.30.10","5","Gate type","[""No."",""kg""]","","","","",""
"8481.80.30.15","5","Globe type","[""No."",""kg""]","","","","",""
"8481.80.30.20","5","Plug type","[""No."",""kg""]","","","","",""
"8481.80.30.25","5","Ball type","[""No."",""kg""]","","","","",""
"8481.80.30.30","5","Butterfly type","[""No."",""kg""]","","","","",""
"8481.80.30.40","5","Other","[""No."",""kg""]","","","","",""
"","4","Of steel:","","","","","",""
"8481.80.30.55","5","Gate type","[""No."",""kg""]","","","","",""
"8481.80.30.60","5","Globe type","[""No."",""kg""]","","","","",""
"8481.80.30.65","5","Plug type","[""No."",""kg""]","","","","",""
"8481.80.30.70","5","Ball type","[""No."",""kg""]","","","","",""
"8481.80.30.75","5","Butterfly type","[""No."",""kg""]","","","","",""
"8481.80.30.90","5","Other","[""No."",""kg""]","","","","",""
"8481.80.50","3","Of other materials","","3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8481.80.50.40","4","Pressure spray can valves","[""No."",""kg""]","","","","",""
"8481.80.50.60","4","Bath, shower, sink and lavatory faucets","[""No."",""kg""]","","","","",""
"8481.80.50.90","4","Other","[""No."",""kg""]","","","","",""
"8481.80.90","2","Other","","2%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8481.80.90.05","3","Solenoid valves","[""No.""]","","","","",""
"8481.80.90.10","3","Ballcock mechanisms","[""No.""]","","","","",""
"8481.80.90.15","3","Regulator valves, self-operating, for controlling variables such as temperature, pressure, flow and liquid level","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","With electrical or electro-hydraulic actuators:","","","","","",""
"8481.80.90.20","5","Control valves designed for proportional operation by a signal from a control device","[""No.""]","","","","",""
"8481.80.90.25","5","Other","[""No.""]","","","","",""
"8481.80.90.30","4","With hydraulic actuators","[""No.""]","","","","",""
"","4","With pneumatic actuators:","","","","","",""
"8481.80.90.35","5","Control valves designed for proportional operation by a signal from a control device","[""No.""]","","","","",""
"8481.80.90.40","5","Other","[""No.""]","","","","",""
"8481.80.90.45","4","With thermostatic actuators","[""No.""]","","","","",""
"8481.80.90.50","4","Other","[""No.""]","","","","",""
"8481.90","1","Parts:","","","","","",""
"","2","Of hand operated and check appliances:","","","","","",""
"8481.90.10.00","3","Of copper","[""kg""]","3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","47%","",""
"8481.90.30.00","3","Of iron or steel","[""kg""]","5%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8481.90.50.00","3","Of other materials","[""kg""]","3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8481.90.90","2","Other","","Free","","35%","",""
"","3","Of valves of subheading 8481.20:","","","","","",""
"8481.90.90.20","4","Valve bodies","[""kg""]","","","","",""
"8481.90.90.40","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"8481.90.90.60","4","Valve bodies","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"8481.90.90.81","5","Steel forgings","[""kg""]","","","","",""
"8481.90.90.85","5","Other","[""kg""]","","","","",""
"8482","0","Ball or roller bearings, and parts thereof:","","","","","",""
"8482.10","1","Ball bearings:","","","","","",""
"8482.10.10","2","Ball bearings with integral shafts","","2.4%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8482.10.10.40","3","Bearings having an outside diameter not over <il>30 mm</il>","[""No."",""kg""]","","","","",""
"8482.10.10.80","3","Other","[""No."",""kg""]","","","","",""
"8482.10.50","2","Other","","9%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.10.50.04","3","Unground bearings","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8482.10.50.08","4","Thrust bearings","[""No."",""kg""]","","","","",""
"8482.10.50.12","4","Linear bearings","[""No."",""kg""]","","","","",""
"","4","Angular contact bearings:","","","","","",""
"","5","Wheel hub bearings units:","","","","","",""
"8482.10.50.16","6","Flanged","[""No."",""kg""]","","","","",""
"8482.10.50.24","6","Other","[""No."",""kg""]","","","","",""
"8482.10.50.28","5","Other","[""No."",""kg""]","","","","",""
"","4","Radial bearings:","","","","","",""
"","5","Single row bearings:","","","","","",""
"8482.10.50.32","6","Maximum or full capacity type","[""No."",""kg""]","","","","",""
"","6","Other bearings, having an outside diameter of:","","","","","",""
"8482.10.50.36","7","Under <il>9 mm</il>","[""No."",""kg""]","","","","",""
"8482.10.50.44","7","<il>9 mm</il> and over but not over <il>30 mm</il>","[""No."",""kg""]","","","","",""
"8482.10.50.48","7","Over <il>30 mm</il> but not over <il>52 mm</il>","[""No."",""kg""]","","","","",""
"8482.10.50.52","7","Over <il>52 mm</il> but not over <il>100 mm.</il>","[""No."",""kg""]","","","","",""
"8482.10.50.56","7","Over <il>100 mm</il>","[""No."",""kg""]","","","","",""
"8482.10.50.60","5","Double row ball bearings","[""No."",""kg""]","","","","",""
"8482.10.50.64","5","Other","[""No."",""kg""]","","","","",""
"8482.10.50.68","4","Other","[""No."",""kg""]","","","","",""
"8482.20.00","1","Tapered roller bearings, including cone and tapered roller assemblies","","5.8%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"","2","Cup and cone assemblies entered as a set:","","","","","",""
"","3","Wheel hub units:","","","","","",""
"8482.20.00.20","4","Flanged","[""No."",""kg""]","","","","",""
"8482.20.00.30","4","Other","[""No."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"8482.20.00.40","4","With cups having an outside diameter not exceeding <il>102 mm</il>","[""No."",""kg""]","","","","",""
"8482.20.00.61","4","With cups having an outside diameter exceeding 102 mm but not exceeding 203 mm","[""No."",""kg""]","","","","",""
"8482.20.00.64","4","With cups having an outside diameter exceeding 203 mm but not exceeding 305 mm","[""No."",""kg""]","","","","",""
"8482.20.00.67","4","Other","[""No."",""kg""]","","","","",""
"","2","Cone assemblies entered separately:","","","","","",""
"8482.20.00.70","3","For cups having an outside diameter not exceeding <il>102 mm</il>","[""No."",""kg""]","","","","",""
"8482.20.00.81","3","For cups having an outside diameter exceeding 102 mm but not exceeding 203 mm","[""No."",""kg""]","","","","",""
"8482.20.00.90","3","Other","[""No."",""kg""]","","","","",""
"8482.30.00","1","Spherical roller bearings","","5.8%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.30.00.40","2","Single row","[""No."",""kg""]","","","","",""
"8482.30.00.80","2","Other","[""No."",""kg""]","","","","",""
"8482.40.00.00","1","Needle roller bearings, including cage and needle roller assemblies","[""No."",""kg""]","5.8%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.50.00.00","1","Other cylindrical roller bearings, including cage and roller assemblies","[""No."",""kg""]","5.8%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.80.00","1","Other, including combined ball/roller bearings","","5.8%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.80.00.20","2","Combined ball and spherical roller bearings","[""No."",""kg""]","","","","",""
"8482.80.00.40","2","Combined ball and needle roller bearings","[""No."",""kg""]","","","","",""
"8482.80.00.60","2","Combined ball and other cylindrical roller bearings","[""No."",""kg""]","","","","",""
"8482.80.00.80","2","Other","[""No."",""kg""]","","","","",""
"","1","Parts:","","","","","",""
"8482.91.00","2","Balls, needles and rollers","","4.4%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","3","Balls:","","","","","",""
"8482.91.00.10","4","Of alloy steel","[""kg""]","","","","",""
"8482.91.00.20","4","Other","[""kg""]","","","","",""
"8482.91.00.40","3","Needles","[""kg""]","","","","",""
"8482.91.00.50","3","Tapered rollers","[""kg""]","","","","",""
"8482.91.00.70","3","Spherical rollers","[""kg""]","","","","",""
"8482.91.00.80","3","Other cylindrical rollers","[""kg""]","","","","",""
"8482.91.00.90","3","Other","[""kg""]","","","","",""
"8482.99","2","Other:","","","","","",""
"","3","Inner or outer rings or races:","","","","","",""
"8482.99.05.00","4","For ball bearings","[""No."",""kg""]","9.9%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.99.15","4","For tapered roller bearings","","5.8%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"","5","Cups:","","","","","",""
"8482.99.15.50","6","Having an outside diameter not exceeding 203 mm","[""No."",""kg""]","","","","",""
"8482.99.15.70","6","Other","[""No."",""kg""]","","","","",""
"8482.99.15.80","5","Other","[""No."",""kg""]","","","","",""
"8482.99.25","4","Other","","5.8%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.99.25.20","5","For spherical roller bearings","[""No."",""kg""]","","","","",""
"8482.99.25.40","5","For needle bearings","[""No."",""kg""]","","","","",""
"8482.99.25.60","5","For other cylindrical roller bearings","[""No."",""kg""]","","","","",""
"8482.99.25.80","5","Other","[""No."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"8482.99.35.00","4","Parts of ball bearings (including parts of ball bearings with integral shafts)","[""kg""]","9.9%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.99.45.00","4","Parts of tapered roller bearings","[""kg""]","5.8%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.99.65","4","Other","","5.8%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","67%","",""
"8482.99.65.10","5","For spherical roller bearings","[""kg""]","","","","",""
"8482.99.65.30","5","For needle bearings","[""kg""]","","","","",""
"8482.99.65.60","5","For other cylindrical roller bearings","[""kg""]","","","","",""
"8482.99.65.95","5","Other","[""kg""]","","","","",""
"8483","0","Transmission shafts (including camshafts and crankshafts) and cranks; bearing housings, housed bearings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pulleys, including pulley blocks; clutches and shaft couplings (including universal joints); parts thereof:","","","","","",""
"8483.10","1","Transmission shafts (including camshafts and crankshafts) and cranks:","","","","","",""
"","2","Camshafts and crankshafts:","","","","","",""
"8483.10.10","3","Designed for use solely or principally with spark-ignition internal combustion piston engines or rotary engines","","2.5%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","4","For vehicles of chapter 87:","","","","","",""
"8483.10.10.10","5","For motorcycles","[""No."",""kg""]","","","","",""
"8483.10.10.30","5","Other","[""No."",""kg""]","","","","",""
"8483.10.10.50","4","Other","[""No."",""kg""]","","","","",""
"8483.10.30","3","Other","","2.5%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8483.10.30.10","4","For vehicles of chapter 87","[""No."",""kg""]","","","","",""
"8483.10.30.50","4","Other","[""No."",""kg""]","","","","",""
"8483.10.50.00","2","Other transmission shafts and cranks","[""kg""]","Free","","30%","",""
"8483.20","1","Housed bearings, incorporating ball or roller bearings:","","","","","",""
"8483.20.40","2","Flange, take-up, cartridge and hanger units","","4.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8483.20.40.40","3","Incorporating ball bearings","[""No.""]","","","","",""
"8483.20.40.80","3","Incorporating roller bearings","[""No.""]","","","","",""
"8483.20.80","2","Other","","4.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8483.20.80.40","3","Incorporating ball bearings","[""No.""]","","","","",""
"8483.20.80.80","3","Incorporating roller bearings","[""No.""]","","","","",""
"8483.30","1","Bearing housings; plain shaft bearings:","","","","","",""
"8483.30.40","2","Flange, take-up, cartridge and hanger units","","4.5%","Free (A,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8483.30.40.40","3","Ball or roller bearing type","[""kg""]","","","","",""
"8483.30.40.80","3","Other","[""kg""]","","","","",""
"8483.30.80","2","Other","","4.5%","Free (A+,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","3","Bearing housings:","","","","","",""
"8483.30.80.20","4","Ball or roller bearing type","[""kg""]","","","","",""
"8483.30.80.40","4","Other","[""kg""]","","","","",""
"","3","Plain shaft bearings:","","","","","",""
"","4","With housing:","","","","","",""
"8483.30.80.55","5","Rod end bearings","[""No."",""kg""]","","","","",""
"8483.30.80.65","5","Other","[""No."",""kg""]","","","","",""
"","4","Without housing:","","","","","",""
"8483.30.80.70","5","Spherical","[""No."",""kg""]","","","","",""
"8483.30.80.90","5","Other","[""No."",""kg""]","","","","",""
"8483.40","1","Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements entered separately; ball or roller screws; gear boxes and other speed changers, including torque converters:","","","","","",""
"8483.40.10.00","2","Torque converters","[""No.""]","Free","","27.5%","",""
"","2","Gear boxes and other speed changers:","","","","","",""
"","3","Fixed ratio speed changers, multiple and variable ratio speed changers each ratio of which is selected by manual manipulation:","","","","","",""
"8483.40.30","4","Imported for use with machines for making cellulosic pulp, paper or paperboard","","Free","","27.5%","",""
"8483.40.30.40","5","Fixed ratio speed changers","[""No.""]","","","","",""
"8483.40.30.80","5","Other","[""No.""]","","","","",""
"8483.40.50","4","Other","","2.5%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","27.5%","",""
"8483.40.50.10","5","Fixed ratio speed changers","[""No.""]","","","","",""
"8483.40.50.50","5","Other","[""No.""]","","","","",""
"8483.40.70.00","3","Other speed changers","[""No.""]","25¢ each + 3.9%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","$4.50 each + 65%","",""
"8483.40.80.00","2","Ball or roller screws","[""No.""]","3.8%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"8483.40.90.00","2","Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements entered separately","[""No.""]","2.5%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","27.5%","",""
